pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
4671569,1,0,2,1,0,7,9,0,0,1,2,1,3,2,0,0,0,0,15,6,1,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,0,0,1,0,2,1,2,3
8195976,1,0,2,1,0,7,18,0,0,1,4,4,4,4,0,0,0,0,6,4,1,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,3,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,7,5,0,1,1,1,2,1,1,2
3203735,1,0,2,4,0,1,5,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,1,0,0,0,0,0,0,1,2,2
7941064,1,0,1,1,0,6,16,0,0,1,6,6,11,11,1,1,0,0,10,10,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,40,20,0,0,3,4,2,1,1,1
5945290,3,0,1,1,0,1,7,0,0,1,4,4,4,4,1,1,0,0,8,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,1,1,2,2
5406298,1,0,2,1,0,6,7,0,0,1,1,1,12,12,0,0,0,0,1,12,1,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,3,1,2,2,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,5,0,10,0,4,1,5,5,1,1,2,3
4958107,1,0,2,2,0,5,2,4,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,0,0,0,2,0,2,2,3
8612744,1,0,1,5,0,1,0,4,0,1,1,1,1,1,0,0,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,1,0,1,2,2
8571209,1,0,2,7,0,5,10,0,0,1,1,1,10,10,0,0,0,0,6,6,1,2,1,1,2,2,2,2,1,1,2,2,2,3,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,8,6,0,0,0,0,1,1,1,3
6658682,1,0,1,2,0,15,15,0,0,1,10,10,8,8,0,0,0,0,5,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,3,3,3,1,3,1,1,1,13,0,10,0,0,1,9,7,3,1,1,1
3578296,1,0,0,2,0,1,5,0,0,1,1,1,1,1,0,0,0,0,4,4,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,2,0,0,0,0,1,0,1,2,2
4683884,1,0,3,2,0,9,9,0,0,2,1,1,1,1,0,0,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,5,0,8,0,0,0,0,2,0,2,2,3
7477504,3,0,2,1,0,30,27,0,0,1,27,27,23,23,2,2,2,2,16,6,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,3,4,4,4,1,1,1,0,40,85,0,0,0,15,10,10,1,2,1
2780150,1,0,2,1,0,2,15,0,0,1,6,6,6,6,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,1,2,2,0,1,2,1
8270043,3,0,1,1,0,0,5,0,0,2,2,2,2,2,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,5,0,1,0,0,0,0,2,1,1,2,3
5983256,1,0,3,5,0,6,10,0,0,1,2,2,2,2,0,0,0,0,2,0,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,2,0,1,2,3
8448526,1,0,3,2,0,13,50,0,0,1,13,13,40,40,1,1,2,2,20,17,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,65,0,2,0,0,1,28,36,4,1,2,2
5465749,1,0,2,1,0,1,6,0,0,2,1,1,1,1,0,0,0,0,3,3,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,2,0,0,2,0,1,2,2
5829544,1,0,1,1,0,1,6,0,0,2,3,3,2,2,1,1,0,0,0,0,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,1,0,1,2,3
3944401,3,0,5,1,0,13,33,0,0,1,4,3,4,3,1,1,1,1,4,7,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,9,1,1,2,1,2,2,2,2,4,4,4,4,2,1,1,15,0,13,0,0,2,6,15,5,1,2,1
1426698,1,0,1,6,0,3,8,0,0,1,0,0,1,1,0,0,0,0,4,4,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,5,1,2,0,1,2,1,2,1,3
9567724,3,0,1,1,0,2,24,4,0,1,10,10,15,15,1,1,1,1,0,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,10,0,8,19,0,0,8,12,0,1,1,2
4025748,1,0,2,2,0,1,6,2,0,1,1,1,2,2,0,0,0,0,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,2,1,1,2,1
2267369,1,0,4,1,0,3,7,0,0,1,1,1,1,1,0,0,0,0,5,5,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,2,1,1,1,2
2856482,1,0,2,5,0,1,6,0,0,2,1,1,1,1,0,0,0,0,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,5,0,0,0,1,3,0,1,2,2
6476591,1,0,1,1,0,1,6,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,1,0,0,0,0,3,0,1,2,3
1577177,3,0,2,2,0,2,6,4,0,2,3,1,8,8,1,0,1,1,4,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,20,0,5,0,0,0,5,7,1,1,2,3
8332218,3,0,1,1,0,1,7,0,0,2,3,3,5,5,0,0,1,1,0,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,0,0,0,0,0,2,3,1,1,2,3
3140741,1,0,2,1,0,3,6,0,0,1,4,1,4,4,0,0,0,0,4,6,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,6,0,2,0,0,0,0,2,1,1,2,3
3776798,1,0,1,1,0,8,33,0,0,1,4,4,17,17,1,1,0,0,16,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,16,5,1,0,0,0,6,7,1,1,2,1
3983432,1,0,3,1,0,26,51,0,0,1,25,25,25,25,5,5,5,5,5,5,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,2,35,0,15,0,0,1,0,31,3,1,2,1
2837886,2,0,1,1,0,10,28,0,0,1,13,13,13,13,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,4,1,4,4,4,1,1,9,5,1,29,0,7,0,1,2,3,1,2,1
4539900,1,0,0,3,0,8,10,0,0,2,2,2,2,2,0,0,0,0,4,4,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,7,0,1,0,0,0,0,3,1,2,2,3
6970637,3,0,4,5,0,11,42,5,0,1,5,3,4,3,1,1,0,0,6,4,1,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,2,1,2,2,1,9,1,1,2,2,1,1,1,4,4,4,4,4,1,1,1,31,0,10,0,21,0,16,23,3,1,2,3
1610838,3,0,7,2,0,0,0,7,0,2,1,1,2,2,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,2,2,3
8661839,3,0,1,1,0,2,4,0,0,1,1,1,1,1,1,1,0,0,1,0,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,0,2,0,0,0,0,1,2,2,2,3
8739562,1,0,1,4,0,1,4,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,1,0,1,2,2
1601251,3,0,1,6,0,2,13,0,0,2,3,3,4,4,1,1,1,1,3,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,4,0,0,0,0,3,1,1,2,2
7533377,1,0,1,1,0,6,14,0,0,1,8,8,7,7,0,0,0,0,8,8,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,12,0,2,1,2,2,1,1,2,3
4025730,1,0,4,1,0,2,6,0,0,1,1,1,2,2,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,1,0,0,0,0,1,0,1,2,2
3141643,3,0,7,1,0,12,54,0,0,1,7,7,13,10,1,0,0,0,4,9,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,1,4,4,4,4,3,1,1,40,0,16,0,0,0,8,24,3,1,1,1
9982687,1,0,4,1,0,2,4,0,0,1,2,2,2,2,1,1,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,1,0,0,0,0,2,0,1,2,3
8779614,1,0,0,1,0,7,4,0,0,1,1,1,2,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,0,0,0,2,1,1,2,2
2382786,3,0,2,1,0,2,6,0,0,1,3,3,3,3,0,0,0,0,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,3,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,3,1,1,2,2
1467592,1,0,1,1,0,4,18,0,0,1,2,2,6,6,0,0,0,0,4,4,1,2,1,1,2,2,2,2,1,1,2,2,2,3,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,0,6,200,0,0,0,3,1,2,2,2
8842381,1,0,1,1,0,4,8,0,0,1,5,5,2,2,1,1,1,1,5,3,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,3,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,13,0,0,0,13,1,1,3,1,1,2,1
7217830,1,0,3,1,0,5,7,0,0,1,1,1,1,1,0,0,0,0,5,4,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,3,0,0,100,0,0,0,2,0,1,1,1
1352457,1,0,5,1,0,31,58,0,0,1,8,8,18,18,0,0,0,0,20,15,1,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,2,1,2,2,1,9,2,1,1,1,1,1,1,1,4,4,4,4,1,1,1,120,2,3,0,0,0,2,55,3,1,2,1
2145092,3,0,5,1,0,1,5,0,0,2,2,2,2,2,0,0,0,0,6,6,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,0,0,0,1,1,1,2,2
2251219,1,0,1,7,0,5,14,0,0,2,1,1,1,1,0,0,0,0,3,3,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,3,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,50,0,0,0,1,0,1,1,2
8683599,1,0,2,7,0,4,12,0,0,1,1,1,5,5,0,0,0,0,6,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,2,0,1,2,2
9977518,1,0,1,7,0,6,11,2,2,1,2,2,1,1,0,0,0,0,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,5,0,1,0,0,0,1,3,1,1,2,2
8740680,1,0,1,5,0,5,16,0,0,1,13,13,13,13,0,0,0,0,13,13,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,13,0,0,1,15,0,2,1,2,3
7296923,1,0,3,5,0,8,28,0,0,1,10,10,14,14,0,0,1,1,0,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,1,1,1,1,1,4,4,4,2,1,1,44,0,8,25,0,1,12,14,2,1,2,1
1577804,3,0,2,2,0,3,3,0,12,1,1,1,2,2,1,0,1,0,5,5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,1,3,1,1,2,2
2620289,1,0,2,1,0,18,76,0,0,1,20,20,22,22,2,2,2,2,20,22,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,20,0,6,1,6,6,5,1,1,3
7438479,1,0,7,1,0,1,11,0,0,1,6,6,6,6,0,0,0,0,6,6,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,5,0,2,0,0,0,0,2,0,1,2,2
4279615,1,0,2,1,0,4,10,0,0,1,3,3,5,2,0,0,0,0,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,0,4,0,0,0,0,4,1,1,2,1
4137237,3,0,1,1,0,2,10,0,0,1,4,4,4,4,0,0,0,0,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,0,3,0,0,0,0,4,2,1,2,2
9775034,1,0,1,5,0,2,9,0,0,1,4,4,4,4,1,1,1,1,3,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,8,0,1,0,8,8,0,2,2,2
9972732,3,0,3,2,0,7,34,0,4,1,22,22,16,16,0,0,0,0,3,3,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,16,0,3,0,0,0,0,6,2,1,2,1
8220719,1,0,4,1,0,7,18,0,0,1,22,22,18,18,0,0,0,0,22,18,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,20,0,0,0,0,1,2,1,2,1
3720151,1,0,1,5,0,3,9,0,0,1,2,2,2,1,1,1,1,0,8,8,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,5,0,0,0,1,1,2,1,2,3
3594191,3,0,1,1,0,2,5,0,0,1,1,1,3,3,1,1,0,0,5,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,6,0,4,50,0,0,0,5,1,1,2,2
6832343,1,0,1,1,0,5,9,0,0,1,2,1,3,1,0,0,0,0,2,3,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,3,4,0,1,1,1,1,1,2,3
8594362,1,0,2,1,0,4,6,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,3,1,1,3,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,1,2,1
4439631,3,0,1,1,0,1,10,0,10,1,6,6,9,9,1,1,1,1,4,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,20,0,3,0,0,0,3,16,1,1,1,2
3997260,1,0,1,5,0,1,5,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,2,0,1,2,3
1982347,3,0,2,5,0,2,4,0,1,1,1,1,3,3,1,1,1,1,3,6,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,7,0,0,0,0,0,0,5,1,1,2,3
8627264,1,0,5,1,0,11,33,0,0,1,8,8,11,11,2,2,0,0,36,9,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,1,1,40,0,27,0,0,1,0,27,4,1,2,2
4460335,1,0,1,5,0,2,10,3,0,1,1,1,2,2,2,0,2,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,3,1,1,2,1
7184975,1,0,0,7,0,2,5,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,0,0,0,0,0,0,2,0,1,2,2
1877093,1,0,1,1,0,8,8,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,2,0,0,0,0,2,0,1,2,2
1211517,2,0,1,1,0,3,6,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
8183194,1,0,3,1,0,5,8,2,0,1,1,1,1,1,0,0,0,0,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,0,0,1,2,2
3762019,1,0,2,2,0,3,7,0,0,2,2,2,2,2,1,1,1,1,10,5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,0,0,0,2,1,1,2,2
5175953,1,0,6,1,0,3,13,0,0,1,2,2,2,2,0,0,0,0,4,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,3,1,1,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,9,0,1,0,0,0,0,4,0,1,2,3
7002839,1,0,1,1,0,4,6,0,0,1,4,4,2,2,0,0,0,0,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,0,0,2,2,2
2382005,1,0,1,5,0,2,4,0,0,1,1,1,1,1,1,1,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,1,0,0,0,0,2,0,1,1,3
8641197,1,0,0,2,0,2,10,5,0,1,2,2,4,4,0,0,0,0,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,6,0,3,0,0,0,0,3,0,1,2,2
7332068,1,0,9,6,0,25,14,0,0,1,1,1,1,1,0,0,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,7,0,2,0,0,0,0,2,0,1,2,1
9411390,3,0,2,1,0,8,10,0,0,1,2,2,2,2,0,0,0,0,10,3,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,2,2,4,4,4,4,4,4,4,1,1,30,0,8,0,0,0,1,7,6,1,1,1
7090658,1,0,12,1,0,6,13,0,0,1,6,6,6,6,0,0,1,1,3,3,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,4,1500,0,0,1,1,1,1,2,2
7297945,1,0,3,7,0,5,17,0,0,1,6,6,6,6,0,0,0,0,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,10,0,0,0,0,2,1,1,2,3
9300413,1,0,1,1,0,4,6,0,0,1,4,4,4,4,0,0,0,0,3,3,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,2,0,1,4,0,0,0,1,0,1,1,2
5998964,1,0,2,2,0,1,4,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,1,0,1,2,2
9358483,1,0,1,7,0,1,0,5,0,1,1,1,1,1,0,0,0,0,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,2,9,5,0,1,0,0,0,0,2,0,1,2,3
8492598,1,0,4,2,0,7,14,3,0,1,10,10,8,8,0,0,0,0,20,7,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,13,0,7,0,0,1,1,12,2,1,2,1
3528725,1,0,1,7,0,2,4,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,4,0,0,0,2,0,0,3,1,1,2,3
2906011,3,0,1,7,0,1,4,0,1,1,1,1,2,2,1,1,0,0,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,5,0,0,0,0,0,2,2,1,1,2,2
7153265,1,0,2,7,0,115,4,13,0,1,4,4,6,6,1,1,1,1,4,4,1,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,11,0,2,0,0,0,1,3,0,1,1,2
6636125,1,0,3,1,0,0,6,0,0,2,2,2,2,2,1,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,2,0,1,2,2
8591118,3,0,2,7,0,1,1,3,2,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,6,0,1,0,0,0,1,1,0,1,2,2
4712069,1,0,1,7,0,10,5,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,1,1,1,1,1,4,4,4,4,4,1,9,0,0,11,0,0,0,0,1,1,1,2,3
